TimeStamp;estação;região;Avg_precipitacao_total_hr;Max_temperatura_maxima;Min_temperatura_minima;Max_umidade_rel_max;Min_umidade_rel_min;seco;s;ne;n;sin
2020-12-17;Primavera;N;0.121780091136073;33.16667;21.97;94.5;49.25;42956;13182;11774;5881;73793
2020-12-17;Primavera;NE;9.16789779100024e-02;35;20.57917;91.33334;35.5;42956;13182;11774;5881;73793
2020-12-17;Primavera;S;0.309799476953534;28.9973;17.88421;95.5;48.54054;42956;13182;11774;5881;73793
2020-12-17;Primavera;SECO;0.18127539952402;34.15;17.78;97.5;29.2;42956;13182;11774;5881;73793
2020-12-18;Primavera;N;0.186072540911846;32.2;22.82222;95.5;57;43130;13368;11755;5824;74077
2020-12-18;Primavera;NE;4.42204889768618e-02;34.56667;21.292;91.5;38.66667;43130;13368;11755;5824;74077
2020-12-18;Primavera;S;4.03228839341965e-02;31.2;18.215;96.45454;44.10526;43130;13368;11755;5824;74077
2020-12-18;Primavera;SECO;0.153065438815005;34.19584;18.24;98;28.6;43130;13368;11755;5824;74077
2020-12-19;Primavera;N;0.179648750438355;32.725;22.28889;95;51;40385;11979;11329;5730;69423
2020-12-19;Primavera;NE;8.70691184294022e-03;34.23333;21.6;92;31.27273;40385;11979;11329;5730;69423
2020-12-19;Primavera;S;0.489658037724439;31.025;19.09;95.21053;55.35294;40385;11979;11329;5730;69423
2020-12-19;Primavera;SECO;0.138882170975558;34.87083;17.26;100;41.8;40385;11979;11329;5730;69423
2020-12-20;Primavera;N;0.268304250854999;32.35;23.31111;95;52;37598;10223;10638;5470;63929
2020-12-20;Primavera;NE;2.27228901712806e-02;34.86666;21.4;93.5;31.33333;37598;10223;10638;5470;63929
2020-12-20;Primavera;S;0.376641270678697;28.8875;18.16857;96.25;52.56757;37598;10223;10638;5470;63929
2020-12-20;Primavera;SECO;0.332907179479177;34.432;19.54;98;46;37598;10223;10638;5470;63929
2020-12-21;Primavera;N;0.203165390808135;33.45;22.2;94.875;44;42646;12122;11574;5722;72064
2020-12-21;Primavera;NE;2.42358185205376e-02;35;21.33333;91.28571;29.33333;42646;12122;11574;5722;72064
2020-12-21;Primavera;S;2.24969795154822e-02;28.57333;14.34054;96.8;34.10526;42646;12122;11574;5722;72064
2020-12-21;Primavera;SECO;0.311260071430782;33.31818;19.4;97;45.44828;42646;12122;11574;5722;72064
2020-12-22;Primavera;N;0.119720268528908;32.44375;22.48889;95.25;47.5;41315;12177;11681;5804;70977
2020-12-22;Primavera;NE;1.57133197499206e-02;34.56667;20.808;93;31.08333;41315;12177;11681;5804;70977
2020-12-22;Primavera;S;3.47994352082929e-02;27.73333;12.60571;93;36.43243;41315;12177;11681;5804;70977
2020-12-22;Primavera;SECO;0.492948600515956;33.07273;19.08;98;49.09091;41315;12177;11681;5804;70977
2020-12-23;Primavera;N;0.187772157780516;32.55;22.48889;95.28571;47.5;38960;12143;11490;5969;68562
2020-12-23;Primavera;NE;4.60937496973202e-03;33.23333;20.52;93;33.8;38960;12143;11490;5969;68562
2020-12-23;Primavera;S;1.8646986120277e-02;29.02778;15.06389;89.80556;41.38889;38960;12143;11490;5969;68562
2020-12-23;Primavera;SECO;0.383935641801994;33.252;18.94;99;49.92;38960;12143;11490;5969;68562
2020-12-24;Primavera;N;0.24059965966735;32.65;22.53636;94.2;53.5;35105;10845;10848;5605;62403
2020-12-24;Primavera;N/A;0;34;27.1;74;50;35105;10845;10848;5605;62403
2020-12-24;Primavera;NE;1.92691803482982e-02;33.2;20.26667;92;36;35105;10845;10848;5605;62403
2020-12-24;Primavera;S;2.78650304470729e-02;31.20555;17.89231;90.95238;42.58333;35105;10845;10848;5605;62403
2020-12-24;Primavera;SECO;0.42235258827374;34.212;18.24;99;45.08;35105;10845;10848;5605;62403
2020-12-25;Primavera;N;0.247685513917046;31.9;22.91111;93.71429;51.5;30234;9068;9660;5221;54183
2020-12-25;Primavera;N/A;0;34;26.1;80;44;30234;9068;9660;5221;54183
2020-12-25;Primavera;NE;3.93606984362123e-02;33.26667;19.56667;95;35.71429;30234;9068;9660;5221;54183
2020-12-25;Primavera;S;3.44011323435956e-02;30.13143;15.19231;88.5;39.23529;30234;9068;9660;5221;54183
2020-12-25;Primavera;SECO;0.320782763738075;32.90385;17.64167;100;39.57692;30234;9068;9660;5221;54183
2020-12-26;Primavera;N;0.366163246589713;31.25;22.02222;95;55.5;32911;9830;10219;5390;58350
2020-12-26;Primavera;N/A;0;26.8;25.5;82;75;32911;9830;10219;5390;58350
2020-12-26;Primavera;NE;1.95141850223687e-02;34.66667;20.924;90.14286;30.58333;32911;9830;10219;5390;58350
2020-12-26;Primavera;S;6.96675680551885e-02;28.89444;16.06154;90.04546;41.44444;32911;9830;10219;5390;58350
2020-12-26;Primavera;SECO;0.411320982491209;33.372;18.20952;97.5;39.28;32911;9830;10219;5390;58350
2020-12-27;Primavera;N;0.184713624068536;32.15;21.675;94.81818;52;32702;9703;9915;5398;57718
2020-12-27;Primavera;N/A;0;33.7;27.5;70;43;32702;9703;9915;5398;57718
2020-12-27;Primavera;NE;1.84624885490242e-02;35.2;20.8;93;35.85714;32702;9703;9915;5398;57718
2020-12-27;Primavera;S;0.11966807001348;29.36471;17.97143;92.0303;51.75;32702;9703;9915;5398;57718
2020-12-27;Primavera;SECO;0.691285450857443;32.90385;18.08;100;45.5;32702;9703;9915;5398;57718
2020-12-28;Primavera;N;8.64603784168139e-02;33;22.12222;94.6;46.08333;37121;11758;10959;5882;65720
2020-12-28;Primavera;N/A;0;33;24.3;85;49;37121;11758;10959;5882;65720
2020-12-28;Primavera;NE;1.04723738550092e-02;34.925;20.828;92.75;32.5;37121;11758;10959;5882;65720
2020-12-28;Primavera;S;0.14721223184218;29.01389;17.75789;92.5;53.86666;37121;11758;10959;5882;65720
2020-12-28;Primavera;SECO;0.171048083521115;32.03461;18.325;99;47;37121;11758;10959;5882;65720
2020-12-29;Primavera;N;0.295161173919526;34.71667;21.98333;94.5;39;38510;12134;11351;5877;67872
2020-12-29;Primavera;N/A;0;32.6;23.3;89;51;38510;12134;11351;5877;67872
2020-12-29;Primavera;NE;9.28773865571821e-03;34.88889;20.1;100;31.14286;38510;12134;11351;5877;67872
2020-12-29;Primavera;S;0.258598657745299;30.74444;18.11053;94.33334;47.97222;38510;12134;11351;5877;67872
2020-12-29;Primavera;SECO;0.133350846776739;32.2;18.3;97;36.6;38510;12134;11351;5877;67872
2020-12-30;Primavera;N;0.342330263275653;34.63077;22.19091;95.2;40.84615;39073;12407;11490;5779;68749
2020-12-30;Primavera;N/A;0.125000001862645;26.6;22.6;91;76;39073;12407;11490;5779;68749
2020-12-30;Primavera;NE;1.35530870660053e-02;35.225;19.532;100;36.22222;39073;12407;11490;5779;68749
2020-12-30;Primavera;S;8.9637237335814e-02;32.01429;17.41579;96.47369;48.34286;39073;12407;11490;5779;68749
2020-12-30;Primavera;SECO;0.174198665466004;33;18.58;97.5;38.2;39073;12407;11490;5779;68749
2020-12-31;Primavera;N;0.114244258031249;34.35385;22.46667;93.5;43.92308;36736;10543;10886;5591;63756
2020-12-31;Primavera;N/A;0;33.3;23.8;83;44;36736;10543;10886;5591;63756
2020-12-31;Primavera;NE;2.07561820401073e-02;35.24445;20.33077;100;37.12903;36736;10543;10886;5591;63756
2020-12-31;Primavera;S;0.440106311489621;26.62941;18.59375;95.10526;43.23529;36736;10543;10886;5591;63756
2020-12-31;Primavera;SECO;0.144217514937433;32.91818;17.66;97.5;38;36736;10543;10886;5591;63756
2021-12-01;Primavera;N;0.170747126666053;34.8;22.27143;96;44.5;43075;13749;12565;6410;75799
2021-12-01;Primavera;NE;1.98091566148731e-02;38.7;21.98235;94.16666;18;43075;13749;12565;6410;75799
2021-12-01;Primavera;S;1.13145992961816e-02;31.38333;13.85833;89.84375;30.25;43075;13749;12565;6410;75799
2021-12-01;Primavera;SECO;0.295328283114533;35.1;19.14286;100;43.4;43075;13749;12565;6410;75799
2021-12-02;Primavera;N;0.278280425079477;34.9;22.84286;95.85714;46.5;42769;13671;12595;6255;75290
2021-12-02;Primavera;NE;0.119805648369301;36;22.05556;95.38889;30.8;42769;13671;12595;6255;75290
2021-12-02;Primavera;S;2.89977152327386e-02;31.025;14.22188;90.65625;34.25;42769;13671;12595;6255;75290
2021-12-02;Primavera;SECO;0.170609962069538;33.15;18.96923;99;43.15789;42769;13671;12595;6255;75290
2021-12-03;Primavera;N;0.565258908454174;31.3;22.4;95.42857;58.6;42224;13472;12532;6114;74342
2021-12-03;Primavera;NE;0.102656201438771;37.9;22.34706;93.77778;23;42224;13472;12532;6114;74342
2021-12-03;Primavera;S;7.15044225540219e-03;29.91667;14.37813;89.66666;39.08333;42224;13472;12532;6114;74342
2021-12-03;Primavera;SECO;0.31112401388332;33.92;18.44286;100;39.44444;42224;13472;12532;6114;74342
2021-12-04;Primavera;N;0.291555136286964;31.53333;23.275;95.875;61.2;38985;11999;11713;5748;68445
2021-12-04;Primavera;NE;0.38405209771461;36.8;22.08889;95.11111;26;38985;11999;11713;5748;68445
2021-12-04;Primavera;S;6.90101008836387e-03;31.27692;15.06923;89.0625;37.38462;38985;11999;11713;5748;68445
2021-12-04;Primavera;SECO;0.177495493007406;33.91111;17.9;100;39.11111;38985;11999;11713;5748;68445
2021-12-05;Primavera;N;0.333334010307832;32.75;22.55;96.125;55.5;36329;10705;10225;5494;62753
2021-12-05;Primavera;NE;0.261065979826857;36.1;21.48462;96;32;36329;10705;10225;5494;62753
2021-12-05;Primavera;S;0.208235105072769;31.79167;16.96923;89.24242;37.91667;36329;10705;10225;5494;62753
2021-12-05;Primavera;SECO;0.220972443272758;34.76;17.5;99;35.66667;36329;10705;10225;5494;62753
2021-12-06;Primavera;N;0.330447705637198;33.45;22.5;96;57;41933;13229;11661;6040;72863
2021-12-06;Primavera;NE;4.53753532567547e-02;35.6;20.96875;96;32;41933;13229;11661;6040;72863
2021-12-06;Primavera;S;0.263005329638771;31.03333;16.10769;95.23077;39.66667;41933;13229;11661;6040;72863
2021-12-06;Primavera;SECO;0.741025711251598;34.75555;18.26;99;37.55556;41933;13229;11661;6040;72863
2021-12-07;Primavera;N;0.640358195368511;34.2;23.06667;96.66666;51;40997;13089;12008;6130;72224
2021-12-07;Primavera;NE;2.22100429906103e-02;37.5;21.7;100;23;40997;13089;12008;6130;72224
2021-12-07;Primavera;S;8.76573514089816e-02;26.875;14.58462;91.23077;40.23529;40997;13089;12008;6130;72224
2021-12-07;Primavera;SECO;0.457646099395805;34.2;17.8;100;37.5;40997;13089;12008;6130;72224
2021-12-08;Primavera;N;0.350861068407539;32.8;23.1;95.33334;57.66667;40020;12987;11960;5919;70886
2021-12-08;Primavera;NE;0.258446529705348;37.5;21.97778;94.38889;27;40020;12987;11960;5919;70886
2021-12-08;Primavera;S;7.83709229694472e-03;27.65833;11.43846;87.46154;35.58333;40020;12987;11960;5919;70886
2021-12-08;Primavera;SECO;0.266898929469392;34.1;15.54615;100;37.3;40020;12987;11960;5919;70886
2021-12-09;Primavera;N;0.389318633941002;33.95;22.5;95.625;50;40402;13221;12288;6106;72017
2021-12-09;Primavera;NE;0.141202671739103;37.8;22.18235;100;22;40402;13221;12288;6106;72017
2021-12-09;Primavera;S;6.26538982356174e-03;28.58462;12.24286;89.22857;33.76923;40402;13221;12288;6106;72017
2021-12-09;Primavera;SECO;0.240307610743096;36.9;15.06923;100;30.54545;40402;13221;12288;6106;72017
2021-12-10;Primavera;N;0.519294437719509;32.16667;22.94286;95.57143;59.66667;41348;13295;12067;6151;72861
2021-12-10;Primavera;NE;7.26195608329927e-02;38;22.96316;100;23;41348;13295;12067;6151;72861
2021-12-10;Primavera;S;2.38494009115837e-03;31.1;14.23714;89;28.84615;41348;13295;12067;6151;72861
2021-12-10;Primavera;SECO;0.309193371587195;34.8;15.82308;100;25.58333;41348;13295;12067;6151;72861
2021-12-11;Primavera;N;0.930197443716073;33.6;23.05714;95.77778;57.33333;39536;12079;11248;5861;68724
2021-12-11;Primavera;NE;0.131084415530942;34.86666;22.53572;92.92857;36;39536;12079;11248;5861;68724
2021-12-11;Primavera;S;4.37010771323306e-02;32.85385;16.03143;85.94286;26.76923;39536;12079;11248;5861;68724
2021-12-11;Primavera;SECO;0.109192122349567;35.97692;17.51538;100;23.93333;39536;12079;11248;5861;68724
2021-12-12;Primavera;N;0.606705980161981;33.4;23.05714;96.66666;54.66667;37226;11095;10594;5707;64622
2021-12-12;Primavera;NE;7.78234474604357e-03;37.8;21.71667;100;20;37226;11095;10594;5707;64622
2021-12-12;Primavera;S;7.36183612995471e-02;32.41667;17.85143;90.46154;31.33333;37226;11095;10594;5707;64622
2021-12-12;Primavera;SECO;0.176151054380375;33.26842;19.1;99;34.84211;37226;11095;10594;5707;64622
2021-12-13;Primavera;N;0.190622145174226;34.4;23.35714;96.33334;50;42765;14580;11608;6141;75094
2021-12-13;Primavera;NE;2.43961387113925e-02;35.6;20.775;93.66666;31.75;42765;14580;11608;6141;75094
2021-12-13;Primavera;S;0.105137293563328;30.29231;19.45;87.54546;48.46154;42765;14580;11608;6141;75094
2021-12-13;Primavera;SECO;0.515528785453961;32.7;19.3;100;51.3;42765;14580;11608;6141;75094
2021-12-14;Primavera;N;0.10428556590341;35;21.86667;96;47.5;43306;14483;11733;6275;75797
2021-12-14;Primavera;NE;4.75878689127664e-02;34.85;21.70625;94.13333;34;43306;14483;11733;6275;75797
2021-12-14;Primavera;S;0.343092378681629;29.34167;19.68235;94.44118;60.08333;43306;14483;11733;6275;75797
2021-12-14;Primavera;SECO;0.418611950826432;30.86;18.14;99;53.8;43306;14483;11733;6275;75797
2021-12-15;Primavera;N;0.503268395259511;34.45;22.96667;95.66666;51;43354;14466;11700;6206;75726
2021-12-15;Primavera;NE;5.90161217491054e-03;36.7;21.7;93;26;43354;14466;11700;6206;75726
2021-12-15;Primavera;S;0.11385492363479;32.28333;19.05;93.59375;48.66667;43354;14466;11700;6206;75726
2021-12-15;Primavera;SECO;0.427194451926294;31.95;19.64;99;57;43354;14466;11700;6206;75726
2021-12-16;Primavera;N;0.360609591725127;32.9;22.475;95.75;54.5;43474;14709;11789;6153;76125
2021-12-16;Primavera;NE;5.50417583220439e-02;36.6;21.60625;99;29;43474;14709;11789;6153;76125
2021-12-16;Primavera;S;5.67882049945183e-02;33.425;19.6;96;42.08333;43474;14709;11789;6153;76125
2021-12-16;Primavera;SECO;0.36033831333453;33.18182;18.78;99;51.1;43474;14709;11789;6153;76125
2021-12-17;Primavera;N;0.234172832298403;34.2;21.88333;96;48.5;42859;14345;11944;6113;75261
2021-12-17;Primavera;NE;6.48736941131824e-02;37.3;21.4875;93.16666;21;42859;14345;11944;6113;75261
2021-12-17;Primavera;S;3.03805256585798e-02;33.25;17.16562;93.59375;41.66667;42859;14345;11944;6113;75261
2021-12-17;Primavera;SECO;0.366532088483675;33.02;18.58;99;47.7;42859;14345;11944;6113;75261
2021-12-18;Primavera;N;0.35858348091521;34.2;23.06667;95.33334;49.5;38552;12339;11586;5925;68402
2021-12-18;Primavera;NE;8.56555860555736e-03;35.925;21.7875;100;31.5;38552;12339;11586;5925;68402
2021-12-18;Primavera;S;2.72293371187213e-02;31.85833;17.70938;88.40625;43;38552;12339;11586;5925;68402
2021-12-18;Primavera;SECO;0.458502871132343;31;18.62;99;55.4;38552;12339;11586;5925;68402
2021-12-19;Primavera;N;0.427833419361074;31.35;22.45;95.66666;63;34545;10763;11017;5696;62021
2021-12-19;Primavera;NE;9.27676758647226e-02;36;22.06316;100;32;34545;10763;11017;5696;62021
2021-12-19;Primavera;S;1.11695652788815e-02;31.79091;17.08571;87.76471;37.81818;34545;10763;11017;5696;62021
2021-12-19;Primavera;SECO;0.620357609817414;33.4;18.34667;99;45;34545;10763;11017;5696;62021
2021-12-20;Primavera;N;0.145397265878273;33.8;22.93333;100;50.5;39350;13620;12127;6152;71249
2021-12-20;Primavera;NE;9.14667172905277e-02;37.2;21.88333;100;26;39350;13620;12127;6152;71249
2021-12-20;Primavera;S;0.03711251214069;33.06286;15.03333;88.8;30.58333;39350;13620;12127;6152;71249
2021-12-20;Primavera;SECO;0.33987349896024;33.3;16.724;99;38.4;39350;13620;12127;6152;71249
2021-12-21;Primavera;N;0.581093291150561;32;22.91667;94.57143;60.66667;41318;14006;12158;6207;73689
2021-12-21;Primavera;NE;0.661623255394579;34.2;21.72222;97;37.66667;41318;14006;12158;6207;73689
2021-12-21;Primavera;S;8.82755087093554e-02;33.69167;18.06;91.90909;31.33333;41318;14006;12158;6207;73689
2021-12-21;Primavera;SECO;0.230758233903029;35.34546;18.82069;99;34.63636;41318;14006;12158;6207;73689
2021-12-22;Primavera;N;0.200480754448411;34.35;22.83333;96.33334;48;42580;13467;12004;6317;74368
2021-12-22;Primavera;NE;8.77329965787274e-02;35.225;21.80909;99;33.75;42580;13467;12004;6317;74368
2021-12-22;Primavera;S;0.152286066809514;35.01667;18.38485;93.33334;30.91667;42580;13467;12004;6317;74368
2021-12-22;Primavera;SECO;0.382188824477707;36.34546;19.16;99;35.09091;42580;13467;12004;6317;74368
2021-12-23;Primavera;N;1.11649114833563;33.83333;22.27143;96.33334;51.66667;40495;12524;12085;6210;71314
2021-12-23;Primavera;NE;0.185984313019714;36.1;22.10909;98;33;40495;12524;12085;6210;71314
2021-12-23;Primavera;S;2.12456994987507e-02;31.84167;14.1375;92.09091;33.91667;40495;12524;12085;6210;71314
2021-12-23;Primavera;SECO;0.434059994749866;33.94167;19.9;99;47.45454;40495;12524;12085;6210;71314
2021-12-24;Primavera;N;0.620587528770557;32.85;21.58;96.625;57.5;35687;10604;11396;5832;63519
2021-12-24;Primavera;NE;0.139329705178068;36.2;22.85;95.38461;27;35687;10604;11396;5832;63519
2021-12-24;Primavera;S;4.35531784832064e-03;30.78182;13.49333;90.24242;32.45454;35687;10604;11396;5832;63519
2021-12-24;Primavera;SECO;0.337538724024558;33.2;16.31333;100;39.11765;35687;10604;11396;5832;63519
2021-12-25;Primavera;N;0.765505633122909;31.5;21.7;96;59;31207;9232;10452;5371;56262
2021-12-25;Primavera;NE;0.857077894061804;34.63334;21.5;100;39.66667;31207;9232;10452;5371;56262
2021-12-25;Primavera;S;6.5295816036976e-04;31.84167;14.29375;87.25;28.37143;31207;9232;10452;5371;56262
2021-12-25;Primavera;SECO;6.42770489605642e-02;35.1;15.16;99;33.7;31207;9232;10452;5371;56262
2021-12-26;Primavera;N;0.310944112017751;33.325;22.7;96.25;53.5;33909;10246;10340;5545;60040
2021-12-26;Primavera;NE;0.845802759291495;33.2;20.8625;100;53;33909;10246;10340;5545;60040
2021-12-26;Primavera;S;3.72354762188883e-02;33.73636;16.93125;84.5625;26.90909;33909;10246;10340;5545;60040
2021-12-26;Primavera;SECO;5.36341911788908e-02;35.5;17.132;99;31.41667;33909;10246;10340;5545;60040
2021-12-27;Primavera;N;0.742787661981614;31.8;22.71667;95.33334;61.33333;39693;12343;11131;5843;69010
2021-12-27;Primavera;NE;0.531183955476344;32.2;20.3;97;40.5;39693;12343;11131;5843;69010
2021-12-27;Primavera;S;2.75562365552307e-02;34.425;16.45;89.0625;24.08571;39693;12343;11131;5843;69010
2021-12-27;Primavera;SECO;0.290250666793172;36.55;17.46;99;29.11111;39693;12343;11131;5843;69010
2021-12-28;Primavera;N;0.203269005326244;31.26667;21.53333;96.33334;63.66667;40167;12653;11063;5914;69797
2021-12-28;Primavera;NE;6.76765650314111e-02;34.76667;21.9;96;38;40167;12653;11063;5914;69797
2021-12-28;Primavera;S;3.92700902755476e-02;34.72727;15.29333;81.21875;24.18182;40167;12653;11063;5914;69797
2021-12-28;Primavera;SECO;0.191122701130459;35.75555;18.616;99;37;40167;12653;11063;5914;69797
2021-12-29;Primavera;N;0.361455952738955;31.56667;22.21667;96;60.41667;40053;12586;11194;6020;69853
2021-12-29;Primavera;NE;5.96830887095389e-02;36.2;20.96;97;26;40053;12586;11194;6020;69853
2021-12-29;Primavera;S;7.98639966653557e-02;32.80909;17.22353;85.17647;31.79412;40053;12586;11194;6020;69853
2021-12-29;Primavera;SECO;0.439746991935769;34;18.6;99;46;40053;12586;11194;6020;69853
2021-12-30;Primavera;N;0.462186603574082;32.3;22.2;96.11111;60.33333;38821;12254;11295;5914;68284
2021-12-30;Primavera;NE;0.116327209513877;34.5;20.45;98;32;38821;12254;11295;5914;68284
2021-12-30;Primavera;S;0.23108906269772;32.22778;17.65333;90.22222;39.47222;38821;12254;11295;5914;68284
2021-12-30;Primavera;SECO;0.668506990793108;33;19;99;46.88889;38821;12254;11295;5914;68284
2021-12-31;Primavera;N;1.34887967637042;31.275;21.51667;96.2;58.25;35208;10690;10809;5396;62103
2021-12-31;Primavera;NE;0.29668412539345;35.3;20.98462;94.23077;27;35208;10690;10809;5396;62103
2021-12-31;Primavera;S;0.129485107505591;32.48056;16.20625;92.55556;35.66667;35208;10690;10809;5396;62103
2021-12-31;Primavera;SECO;0.453569110754753;34.5;17.92;100;46;35208;10690;10809;5396;62103
2013-02-01;Verão;N;0.304395490962391;31.60909;22.16364;94.54546;55.27273;38932;12904;9670;4168;65674
2013-02-01;Verão;N/A;0;35.1;24.7;77;38;38932;12904;9670;4168;65674
2013-02-01;Verão;NE;1.44113122029618e-02;35.03637;21.51892;90.75;26.5;38932;12904;9670;4168;65674
2013-02-01;Verão;S;3.53207673178986e-02;34.36389;20.55333;92.3;39.55556;38932;12904;9670;4168;65674
2013-02-01;Verão;SECO;0.564277262415271;31.75385;18.2;96.5;53.04;38932;12904;9670;4168;65674
2013-02-02;Verão;N;0.820674644627919;31.98333;21.89167;94.44444;53.83333;36245;10941;9198;4040;60424
2013-02-02;Verão;N/A;0;34.8;24.7;82;41;36245;10941;9198;4040;60424
2013-02-02;Verão;NE;1.45460127969272e-02;35.22;20.44324;90.81818;32.83333;36245;10941;9198;4040;60424
2013-02-02;Verão;S;0.406212668529608;31.665;20.3;91.33334;50;36245;10941;9198;4040;60424
2013-02-02;Verão;SECO;0.296698430066075;32.63462;18.25;96.33334;47.73077;36245;10941;9198;4040;60424
2013-02-03;Verão;N;0.147090157540515;32.74166;21.975;94.05556;46.91667;32668;8846;8492;3840;53846
2013-02-03;Verão;N/A;0;34.2;24.9;76;41;32668;8846;8492;3840;53846
2013-02-03;Verão;NE;1.996933540795e-03;35.96363;20.94054;91;32.27273;32668;8846;8492;3840;53846
2013-02-03;Verão;S;0.688391107186261;25.7125;19.08571;95.38095;58.77778;32668;8846;8492;3840;53846
2013-02-03;Verão;SECO;0.33057437025321;32.43333;18.1;96.5;37;32668;8846;8492;3840;53846
2013-02-04;Verão;N;0.219921052882758;32.93333;22.45833;94.88889;47.5;37956;10930;9604;4146;62635
2013-02-04;Verão;N/A;0;34.4;24.6;79;41;37956;10930;9604;4146;62635
2013-02-04;Verão;NE;1.63485612429213e-02;35.33571;21.43158;93;32.41667;37956;10930;9604;4146;62635
2013-02-04;Verão;S;0.121316486077073;28.105;14.19444;96;41.55556;37956;10930;9604;4146;62635
2013-02-04;Verão;SECO;0.387803290351682;32.16154;15;96.5;32.5;37956;10930;9604;4146;62635
2013-02-05;Verão;N;0.454742204785968;30.7;22.19091;94.22222;62.58333;38111;11517;9864;4122;63613
2013-02-05;Verão;N/A;1.66666669150194e-02;32.1;24.9;88;53;38111;11517;9864;4122;63613
2013-02-05;Verão;NE;7.85898740772003e-03;35.31429;21.73243;93.5;28.41667;38111;11517;9864;4122;63613
2013-02-05;Verão;S;1.42974334691341e-02;29.155;15.34722;90.7619;45.25;38111;11517;9864;4122;63613
2013-02-05;Verão;SECO;0.333511976748317;33.7;17.55;96.33334;38.42308;38111;11517;9864;4122;63613
2013-02-06;Verão;N;0.427426575069937;31.21667;21.76364;94.55556;58;38186;11607;9857;4132;63782
2013-02-06;Verão;N/A;0.558333346620202;30.3;23;93;58;38186;11607;9857;4132;63782
2013-02-06;Verão;NE;6.51376824826002e-02;34;21.4579;91.5;34.41667;38186;11607;9857;4132;63782
2013-02-06;Verão;S;0.237326390342787;29.01;17.10556;91.42857;50.6;38186;11607;9857;4132;63782
2013-02-06;Verão;SECO;0.267529921313204;33.45385;17.9;96.25;43.76923;38186;11607;9857;4132;63782
2013-02-07;Verão;N;0.358492673266058;31.1;20.9;94.94444;53.5;38018;11405;9783;4056;63261
2013-02-07;Verão;N/A;0;33.5;24;89;43;38018;11405;9783;4056;63261
2013-02-07;Verão;NE;2.53440581582254e-02;34.56667;21.88421;91.4;29.33333;38018;11405;9783;4056;63261
2013-02-07;Verão;S;0.438866848539975;27.86111;17.06429;92.19048;51.13889;38018;11405;9783;4056;63261
2013-02-07;Verão;SECO;0.312536170081391;31;18.5;96;43.5;38018;11405;9783;4056;63261
2013-02-08;Verão;N;0.466240441131716;31.90833;21.83636;94.44444;53.83333;38140;11351;9611;4102;63205
2013-02-08;Verão;N/A;0;35;24.6;77;36;38140;11351;9611;4102;63205
2013-02-08;Verão;NE;0.105713741970249;36.07273;22.04545;92;29.54545;38140;11351;9611;4102;63205
2013-02-08;Verão;S;0.285454146822708;27.33889;16.73611;94.6;54.55556;38140;11351;9611;4102;63205
2013-02-08;Verão;SECO;0.36713177357063;31.38889;18.45;96.5;48.5;38140;11351;9611;4102;63205
2013-02-09;Verão;N;0.353059872379527;31.18333;21.98182;94.11111;58;34776;9917;9012;4013;57718
2013-02-09;Verão;N/A;0;35.7;24.9;72;34;34776;9917;9012;4013;57718
2013-02-09;Verão;NE;2.99902180898547e-02;36.27273;22.26842;90.4;31.45455;34776;9917;9012;4013;57718
2013-02-09;Verão;S;0.423703156864374;27.74444;18.7;96.28571;59.72222;34776;9917;9012;4013;57718
2013-02-09;Verão;SECO;0.349113398072465;31.66667;18.1;96.5;46.5;34776;9917;9012;4013;57718
2013-02-10;Verão;N;0.431968808732927;32.33333;21.71818;94.22222;48.91667;31491;8456;8206;3873;52025
2013-02-10;Verão;N/A;0;35.9;25.6;73;39;31491;8456;8206;3873;52025
2013-02-10;Verão;NE;5.93911079825678e-03;36.1;21.15946;91.25;28.35714;31491;8456;8206;3873;52025
2013-02-10;Verão;S;0.38814760222643;28.69444;19.0381;96.04762;56.63889;31491;8456;8206;3873;52025
2013-02-10;Verão;SECO;0.179985301751488;31.25556;17.75;96.75;40.5;31491;8456;8206;3873;52025
2013-02-11;Verão;N;0.466176650486887;31.24167;21.74545;95.05556;52.83333;34079;10298;8216;3931;56524
2013-02-11;Verão;N/A;0;31.3;24;74;47;34079;10298;8216;3931;56524
2013-02-11;Verão;NE;3.15448542629989e-02;34.89091;20.46053;90.75;32.16667;34079;10298;8216;3931;56524
2013-02-11;Verão;S;0.265052448020368;28.06389;18.86429;95.28571;58.8125;34079;10298;8216;3931;56524
2013-02-11;Verão;SECO;0.104682076982378;31.51111;16.95;96;33;34079;10298;8216;3931;56524
2013-02-12;Verão;N;0.562841837496186;33.07273;21.84;95.22222;44.81818;34599;10366;8314;3848;57127
2013-02-12;Verão;N/A;0.141666665673256;32.7;23.5;87;42;34599;10366;8314;3848;57127
2013-02-12;Verão;NE;1.83204800559906e-02;36.04286;20.97568;92.5;31.21428;34599;10366;8314;3848;57127
2013-02-12;Verão;S;0.338546626405635;28.56389;19.77857;95.19048;58.77778;34599;10366;8314;3848;57127
2013-02-12;Verão;SECO;0.150861109143201;32.2;13.95;96.25;28;34599;10366;8314;3848;57127
2013-02-13;Verão;N;0.521427005971782;32.19167;21.77;95;47.66667;39004;11678;9049;3908;63639
2013-02-13;Verão;N/A;0;36.1;22.1;91;36;39004;11678;9049;3908;63639
2013-02-13;Verão;NE;4.48241720926793e-02;35.49091;20.80526;92.25;31.41667;39004;11678;9049;3908;63639
2013-02-13;Verão;S;0.341729558758541;31;19.51053;95.36842;48.97222;39004;11678;9049;3908;63639
